id,name,citycode,city,type,status,main,lat,long,cluster_ica_data,highest,highest_ica,ica,max_value,lastReadingTime,eui,date,now,pm1,pm25,pm10,no2,so2,co,ica_pm1,ica_pm25,ica_pm10,ica_no2,ica_so2,ica_co,highest_eui,highest_date,highest_now,highest_pm1,highest_pm25,highest_pm10,highest_no2,highest_so2,highest_co,highest_ica_pm1,highest_ica_pm25,highest_ica_pm10,highest_ica_no2,highest_ica_so2,highest_ica_co,highest_max_value
226,Scoala 3,BUC,București,2,true,False,44.469487,26.152884,[],"{'eui': '03000020', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 12.055, 'pm25': 3.625, 'pm10': 33.5425, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 9.0625, 'ica_pm10': 54.428125, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 54.428125, 'max_value': 33.5425}",54.428125,54.428125,33.5425,2024-08-28 18:00,03000020,2024-08-28 18:00,2024-08-28 18:00,12.055,3.625,33.5425,0,0,0,0,9.0625,54.428125,0,0,0,03000020,2024-08-28 18:00,2024-08-28 18:00,12.055,3.625,33.5425,0,0,0,0,9.0625,54.428125,0,0,0,33.5425
219,Cresa Vrancea,BUC,București,2,true,False,44.469873,26.052373,[],"{'eui': '03000013', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 15.95, 'pm25': 5.5333333333333, 'pm10': 39.743333333333, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 13.833333333333, 'ica_pm10': 62.179166666667, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 62.179166666667, 'max_value': 39.743333333333}",62.179166666667,62.179166666667,39.743333333333,2024-08-28 18:00,03000013,2024-08-28 18:00,2024-08-28 18:00,15.95,5.5333333333333,39.743333333333,0,0,0,0,13.833333333333,62.179166666667,0,0,0,03000013,2024-08-28 18:00,2024-08-28 18:00,15.95,5.5333333333333,39.743333333333,0,0,0,0,13.833333333333,62.179166666667,0,0,0,39.743333333333
234,Scoala 161,BUC,București,2,true,False,44.470781,26.002621,[],"{'eui': '03000028', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 13.986666666667, 'pm25': 3.6533333333333, 'pm10': 35.28, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 9.1333333333333, 'ica_pm10': 56.6, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 56.6, 'max_value': 35.28}",56.6,56.6,35.28,2024-08-28 18:00,03000028,2024-08-28 18:00,2024-08-28 18:00,13.986666666667,3.6533333333333,35.28,0,0,0,0,9.1333333333333,56.6,0,0,0,03000028,2024-08-28 18:00,2024-08-28 18:00,13.986666666667,3.6533333333333,35.28,0,0,0,0,9.1333333333333,56.6,0,0,0,35.28
235,Depou Bucurestii Noi,BUC,București,2,true,False,44.478505,26.044844,[],"{'eui': '03000029', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 15.276666666667, 'pm25': 4.2033333333333, 'pm10': 39.47, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 10.508333333333, 'ica_pm10': 61.8375, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 61.8375, 'max_value': 39.47}",61.8375,61.8375,39.47,2024-08-28 18:00,03000029,2024-08-28 18:00,2024-08-28 18:00,15.276666666667,4.2033333333333,39.47,0,0,0,0,10.508333333333,61.8375,0,0,0,03000029,2024-08-28 18:00,2024-08-28 18:00,15.276666666667,4.2033333333333,39.47,0,0,0,0,10.508333333333,61.8375,0,0,0,39.47
213,Scoala 183,BUC,București,2,true,False,44.483339,26.029678,[],"{'eui': '03000007', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 14.545, 'pm25': 3.9175, 'pm10': 37.8475, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 9.79375, 'ica_pm10': 59.809375, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 59.809375, 'max_value': 37.8475}",59.809375,59.809375,37.8475,2024-08-28 18:00,03000007,2024-08-28 18:00,2024-08-28 18:00,14.545,3.9175,37.8475,0,0,0,0,9.79375,59.809375,0,0,0,03000007,2024-08-28 18:00,2024-08-28 18:00,14.545,3.9175,37.8475,0,0,0,0,9.79375,59.809375,0,0,0,37.8475
218,Scoala 184,BUC,București,2,true,False,44.487837,26.021286,[],"{'eui': '03000012', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 13.463333333333, 'pm25': 3.7266666666667, 'pm10': 35.966666666667, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 9.3166666666667, 'ica_pm10': 57.458333333333, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 57.458333333333, 'max_value': 35.966666666667}",57.458333333333,57.458333333333,35.966666666667,2024-08-28 18:00,03000012,2024-08-28 18:00,2024-08-28 18:00,13.463333333333,3.7266666666667,35.966666666667,0,0,0,0,9.3166666666667,57.458333333333,0,0,0,03000012,2024-08-28 18:00,2024-08-28 18:00,13.463333333333,3.7266666666667,35.966666666667,0,0,0,0,9.3166666666667,57.458333333333,0,0,0,35.966666666667
207,Scoala 179,BUC,București,2,true,False,44.488939,26.038761,[],"{'eui': '03000001', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 14.38, 'pm25': 4.4266666666667, 'pm10': 36.843333333333, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 11.066666666667, 'ica_pm10': 58.554166666667, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 58.554166666667, 'max_value': 36.843333333333}",58.554166666667,58.554166666667,36.843333333333,2024-08-28 18:00,03000001,2024-08-28 18:00,2024-08-28 18:00,14.38,4.4266666666667,36.843333333333,0,0,0,0,11.066666666667,58.554166666667,0,0,0,03000001,2024-08-28 18:00,2024-08-28 18:00,14.38,4.4266666666667,36.843333333333,0,0,0,0,11.066666666667,58.554166666667,0,0,0,36.843333333333
231,Gradinita 283,BUC,București,2,true,False,44.492199,26.085113,[],"{'eui': '03000025', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 16.93, 'pm25': 5.6275, 'pm10': 42.1775, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 14.06875, 'ica_pm10': 65.221875, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 65.221875, 'max_value': 42.1775}",65.221875,65.221875,42.1775,2024-08-28 18:00,03000025,2024-08-28 18:00,2024-08-28 18:00,16.93,5.6275,42.1775,0,0,0,0,14.06875,65.221875,0,0,0,03000025,2024-08-28 18:00,2024-08-28 18:00,16.93,5.6275,42.1775,0,0,0,0,14.06875,65.221875,0,0,0,42.1775
233,Scoala 6,BUC,București,2,true,False,44.495229,26.074341,[],"{'eui': '03000027', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 15.6125, 'pm25': 2.94, 'pm10': 38.285, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 7.35, 'ica_pm10': 60.35625, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 60.35625, 'max_value': 38.285}",60.35625,60.35625,38.285,2024-08-28 18:00,03000027,2024-08-28 18:00,2024-08-28 18:00,15.6125,2.94,38.285,0,0,0,0,7.35,60.35625,0,0,0,03000027,2024-08-28 18:00,2024-08-28 18:00,15.6125,2.94,38.285,0,0,0,0,7.35,60.35625,0,0,0,38.285
247,Scoala 13,BUC,București,2,true,False,44.511654,26.016430,[],"{'eui': '03000041', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 14.6725, 'pm25': 4.285, 'pm10': 38.8025, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 10.7125, 'ica_pm10': 61.003125, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 61.003125, 'max_value': 38.8025}",61.003125,61.003125,38.8025,2024-08-28 18:00,03000041,2024-08-28 18:00,2024-08-28 18:00,14.6725,4.285,38.8025,0,0,0,0,10.7125,61.003125,0,0,0,03000041,2024-08-28 18:00,2024-08-28 18:00,14.6725,4.285,38.8025,0,0,0,0,10.7125,61.003125,0,0,0,38.8025
152,Popesti 2,BUC,București,3,true,False,44.377235,26.15019,[],"{'eui': '02123607', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 9.9727272727273, 'pm25': 19.445454545455, 'pm10': 20.972727272727, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 48.613636363636, 'ica_pm10': 34.954545454545, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 48.613636363636, 'max_value': 19.445454545455}",48.613636363636,48.613636363636,19.445454545455,2024-08-28 18:00,02123607,2024-08-28 18:00,2024-08-28 18:00,9.9727272727273,19.445454545455,20.972727272727,0,0,0,0,48.613636363636,34.954545454545,0,0,0,02123607,2024-08-28 18:00,2024-08-28 18:00,9.9727272727273,19.445454545455,20.972727272727,0,0,0,0,48.613636363636,34.954545454545,0,0,0,19.445454545455
158,ODAI Sector 5,BUC,București,3,true,False,44.39554981673508,26.045717551751885,[],"{'eui': '02122149', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 8.9727272727273, 'pm25': 18.481818181818, 'pm10': 19.345454545455, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 46.204545454545, 'ica_pm10': 32.242424242424, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 46.204545454545, 'max_value': 18.481818181818}",46.204545454545,46.204545454545,18.481818181818,2024-08-28 18:00,02122149,2024-08-28 18:00,2024-08-28 18:00,8.9727272727273,18.481818181818,19.345454545455,0,0,0,0,46.204545454545,32.242424242424,0,0,0,02122149,2024-08-28 18:00,2024-08-28 18:00,8.9727272727273,18.481818181818,19.345454545455,0,0,0,0,46.204545454545,32.242424242424,0,0,0,18.481818181818
258,Ministerul Mediului,BUC,București,3,true,False,44.425333,26.091083,[],"{'eui': '53000005', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 15.459166666667, 'pm25': 20.8775, 'pm10': 23.240833333333, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 52.19375, 'ica_pm10': 38.734722222222, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 52.19375, 'max_value': 20.8775}",52.19375,52.19375,20.8775,2024-08-28 18:00,53000005,2024-08-28 18:00,2024-08-28 18:00,15.459166666667,20.8775,23.240833333333,0,0,0,0,52.19375,38.734722222222,0,0,0,53000005,2024-08-28 18:00,2024-08-28 18:00,15.459166666667,20.8775,23.240833333333,0,0,0,0,52.19375,38.734722222222,0,0,0,20.8775
263,Piata Alba Iulia,BUC,București,3,true,False,44.42605200,26.126556000,[],"{'eui': '53000010', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 17.8375, 'pm25': 25.135, 'pm10': 28.148333333333, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 62.8375, 'ica_pm10': 46.913888888889, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 62.8375, 'max_value': 25.135}",62.8375,62.8375,25.135,2024-08-28 18:00,53000010,2024-08-28 18:00,2024-08-28 18:00,17.8375,25.135,28.148333333333,0,0,0,0,62.8375,46.913888888889,0,0,0,53000010,2024-08-28 18:00,2024-08-28 18:00,17.8375,25.135,28.148333333333,0,0,0,0,62.8375,46.913888888889,0,0,0,25.135
204,Scoala 150,BUC,București,3,true,False,44.433837,26.0753269,[],"{'eui': '02122913', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 6.7, 'pm25': 14.918181818182, 'pm10': 17.590909090909, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 37.295454545455, 'ica_pm10': 29.318181818182, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 37.295454545455, 'max_value': 14.918181818182}",37.295454545455,37.295454545455,14.918181818182,2024-08-28 18:00,02122913,2024-08-28 18:00,2024-08-28 18:00,6.7,14.918181818182,17.590909090909,0,0,0,0,37.295454545455,29.318181818182,0,0,0,02122913,2024-08-28 18:00,2024-08-28 18:00,6.7,14.918181818182,17.590909090909,0,0,0,0,37.295454545455,29.318181818182,0,0,0,14.918181818182
205,Izvor - Splaiul Independentei,BUC,București,3,true,False,44.433848,26.088354,[],"{'eui': '02128189', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 0, 'pm25': 0.027272727272727, 'pm10': 0.054545454545455, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 0.068181818181818, 'ica_pm10': 0.090909090909091, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 0.090909090909091, 'max_value': 0.054545454545455}",0.090909090909091,0.090909090909091,0.054545454545455,2024-08-28 18:00,02128189,2024-08-28 18:00,2024-08-28 18:00,0.0,0.027272727272727,0.054545454545455,0,0,0,0,0.068181818181818,0.090909090909091,0,0,0,02128189,2024-08-28 18:00,2024-08-28 18:00,0.0,0.027272727272727,0.054545454545455,0,0,0,0,0.068181818181818,0.090909090909091,0,0,0,0.054545454545455
257,Piata Operei,BUC,București,3,true,False,44.434263,26.079620,[],"{'eui': '53000004', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 13.684166666667, 'pm25': 17.3525, 'pm10': 19.064166666667, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 43.38125, 'ica_pm10': 31.773611111111, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 43.38125, 'max_value': 17.3525}",43.38125,43.38125,17.3525,2024-08-28 18:00,53000004,2024-08-28 18:00,2024-08-28 18:00,13.684166666667,17.3525,19.064166666667,0,0,0,0,43.38125,31.773611111111,0,0,0,53000004,2024-08-28 18:00,2024-08-28 18:00,13.684166666667,17.3525,19.064166666667,0,0,0,0,43.38125,31.773611111111,0,0,0,17.3525
145,Cismigiu,BUC,București,3,true,False,44.43772,26.092709,[],"{'eui': '02126223', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 5.0727272727273, 'pm25': 11.745454545455, 'pm10': 13.745454545455, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 29.363636363636, 'ica_pm10': 22.909090909091, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 29.363636363636, 'max_value': 11.745454545455}",29.363636363636,29.363636363636,11.745454545455,2024-08-28 18:00,02126223,2024-08-28 18:00,2024-08-28 18:00,5.0727272727273,11.745454545455,13.745454545455,0,0,0,0,29.363636363636,22.909090909091,0,0,0,02126223,2024-08-28 18:00,2024-08-28 18:00,5.0727272727273,11.745454545455,13.745454545455,0,0,0,0,29.363636363636,22.909090909091,0,0,0,11.745454545455
144,Floreasca 1,BUC,București,3,true,False,44.461815,26.102627,[],"{'eui': '02122955', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 6.9727272727273, 'pm25': 15.890909090909, 'pm10': 17.636363636364, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 39.727272727273, 'ica_pm10': 29.393939393939, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 39.727272727273, 'max_value': 15.890909090909}",39.727272727273,39.727272727273,15.890909090909,2024-08-28 18:00,02122955,2024-08-28 18:00,2024-08-28 18:00,6.9727272727273,15.890909090909,17.636363636364,0,0,0,0,39.727272727273,29.393939393939,0,0,0,02122955,2024-08-28 18:00,2024-08-28 18:00,6.9727272727273,15.890909090909,17.636363636364,0,0,0,0,39.727272727273,29.393939393939,0,0,0,15.890909090909
262,Aviatorilor,BUC,București,3,true,False,44.46499239,26.086844010,[],"{'eui': '53000009', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 13.65, 'pm25': 19.3975, 'pm10': 21.248333333333, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 48.49375, 'ica_pm10': 35.413888888889, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 48.49375, 'max_value': 19.3975}",48.49375,48.49375,19.3975,2024-08-28 18:00,53000009,2024-08-28 18:00,2024-08-28 18:00,13.65,19.3975,21.248333333333,0,0,0,0,48.49375,35.413888888889,0,0,0,53000009,2024-08-28 18:00,2024-08-28 18:00,13.65,19.3975,21.248333333333,0,0,0,0,48.49375,35.413888888889,0,0,0,19.3975
260,City Gate,BUC,București,3,true,False,44.47776200,26.070870000,[],"{'eui': '53000007', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 15.299166666667, 'pm25': 20.76, 'pm10': 22.033333333333, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 51.9, 'ica_pm10': 36.722222222222, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 51.9, 'max_value': 20.76}",51.9,51.9,20.76,2024-08-28 18:00,53000007,2024-08-28 18:00,2024-08-28 18:00,15.299166666667,20.76,22.033333333333,0,0,0,0,51.9,36.722222222222,0,0,0,53000007,2024-08-28 18:00,2024-08-28 18:00,15.299166666667,20.76,22.033333333333,0,0,0,0,51.9,36.722222222222,0,0,0,20.76
254,Ganeasa,BUC,București,3,true,False,44.496090,26.289662,[],"{'eui': '48814845', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 0, 'pm25': 5.875, 'pm10': 9.3916666666667, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 14.6875, 'ica_pm10': 15.652777777778, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 15.652777777778, 'max_value': 9.3916666666667}",15.652777777778,15.652777777778,9.3916666666667,2024-08-28 18:00,48814845,2024-08-28 18:00,2024-08-28 18:00,0.0,5.875,9.3916666666667,0,0,0,0,14.6875,15.652777777778,0,0,0,48814845,2024-08-28 18:00,2024-08-28 18:00,0.0,5.875,9.3916666666667,0,0,0,0,14.6875,15.652777777778,0,0,0,9.3916666666667
159,Mogosoaia Livada,BUC,București,3,true,False,44.518525264907275,25.986242221709023,[],"{'eui': '02126257', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 4.9818181818182, 'pm25': 12.409090909091, 'pm10': 13.409090909091, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 31.022727272727, 'ica_pm10': 22.348484848485, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 31.022727272727, 'max_value': 12.409090909091}",31.022727272727,31.022727272727,12.409090909091,2024-08-28 18:00,02126257,2024-08-28 18:00,2024-08-28 18:00,4.9818181818182,12.409090909091,13.409090909091,0,0,0,0,31.022727272727,22.348484848485,0,0,0,02126257,2024-08-28 18:00,2024-08-28 18:00,4.9818181818182,12.409090909091,13.409090909091,0,0,0,0,31.022727272727,22.348484848485,0,0,0,12.409090909091
150,Mogosoaia 2 - Main road,BUC,București,3,true,False,44.529877,25.999144,[],"{'eui': '02126949', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 8.0181818181818, 'pm25': 18.581818181818, 'pm10': 19.4, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 46.454545454545, 'ica_pm10': 32.333333333333, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 46.454545454545, 'max_value': 18.581818181818}",46.454545454545,46.454545454545,18.581818181818,2024-08-28 18:00,02126949,2024-08-28 18:00,2024-08-28 18:00,8.0181818181818,18.581818181818,19.4,0,0,0,0,46.454545454545,32.333333333333,0,0,0,02126949,2024-08-28 18:00,2024-08-28 18:00,8.0181818181818,18.581818181818,19.4,0,0,0,0,46.454545454545,32.333333333333,0,0,0,18.581818181818
146,Mogosoaia 1,BUC,București,3,true,False,44.53105,26.005564,[],"{'eui': '02126231', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 5.9181818181818, 'pm25': 13.209090909091, 'pm10': 14.418181818182, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 33.022727272727, 'ica_pm10': 24.030303030303, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 33.022727272727, 'max_value': 13.209090909091}",33.022727272727,33.022727272727,13.209090909091,2024-08-28 18:00,02126231,2024-08-28 18:00,2024-08-28 18:00,5.9181818181818,13.209090909091,14.418181818182,0,0,0,0,33.022727272727,24.030303030303,0,0,0,02126231,2024-08-28 18:00,2024-08-28 18:00,5.9181818181818,13.209090909091,14.418181818182,0,0,0,0,33.022727272727,24.030303030303,0,0,0,13.209090909091
157,Mogosoaia 3,BUC,București,3,true,False,44.54151,25.97515,[],"{'eui': '02122183', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 8.3909090909091, 'pm25': 18.409090909091, 'pm10': 19.581818181818, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 46.022727272727, 'ica_pm10': 32.636363636364, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 46.022727272727, 'max_value': 18.409090909091}",46.022727272727,46.022727272727,18.409090909091,2024-08-28 18:00,02122183,2024-08-28 18:00,2024-08-28 18:00,8.3909090909091,18.409090909091,19.581818181818,0,0,0,0,46.022727272727,32.636363636364,0,0,0,02122183,2024-08-28 18:00,2024-08-28 18:00,8.3909090909091,18.409090909091,19.581818181818,0,0,0,0,46.022727272727,32.636363636364,0,0,0,18.409090909091
252,Tunari,BUC,București,3,true,False,44.550269,26.126674,[],"{'eui': '48814380', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 0, 'pm25': 7.4666666666667, 'pm10': 12.233333333333, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 18.666666666667, 'ica_pm10': 20.388888888889, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 20.388888888889, 'max_value': 12.233333333333}",20.388888888889,20.388888888889,12.233333333333,2024-08-28 18:00,48814380,2024-08-28 18:00,2024-08-28 18:00,0.0,7.4666666666667,12.233333333333,0,0,0,0,18.666666666667,20.388888888889,0,0,0,48814380,2024-08-28 18:00,2024-08-28 18:00,0.0,7.4666666666667,12.233333333333,0,0,0,0,18.666666666667,20.388888888889,0,0,0,12.233333333333
155,Buftea - Liceul Barbu Stirbey,BUC,București,3,true,False,44.5668930,25.9580819,[],"{'eui': '02122169', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 9.1454545454545, 'pm25': 18.172727272727, 'pm10': 19.181818181818, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 45.431818181818, 'ica_pm10': 31.969696969697, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 45.431818181818, 'max_value': 18.172727272727}",45.431818181818,45.431818181818,18.172727272727,2024-08-28 18:00,02122169,2024-08-28 18:00,2024-08-28 18:00,9.1454545454545,18.172727272727,19.181818181818,0,0,0,0,45.431818181818,31.969696969697,0,0,0,02122169,2024-08-28 18:00,2024-08-28 18:00,9.1454545454545,18.172727272727,19.181818181818,0,0,0,0,45.431818181818,31.969696969697,0,0,0,18.172727272727
221,București,BUC,București,2,true,True,44.449810,26.060234,[],"{'eui': '03000015', 'date': '2024-08-28 18:00', 'now': '2024-08-28 18:00', 'pm1': 21.813333333333, 'pm25': 7.4266666666667, 'pm10': 53.356666666667, 'no2': 0, 'so2': 0, 'co': 0, 'ica_pm1': 0, 'ica_pm25': 18.566666666667, 'ica_pm10': 76.6112, 'ica_no2': 0, 'ica_so2': 0, 'ica_co': 0, 'ica': 76.6112, 'max_value': 53.356666666667}",76.6112,76.6112,53.356666666667,2024-08-28 18:00,03000015,2024-08-28 18:00,2024-08-28 18:00,21.813333333333,7.4266666666667,53.356666666667,0,0,0,0,18.566666666667,76.6112,0,0,0,03000015,2024-08-28 18:00,2024-08-28 18:00,21.813333333333,7.4266666666667,53.356666666667,0,0,0,0,18.566666666667,76.6112,0,0,0,53.356666666667
